z,gamma
-28.42010845122673,0.9559901541776832
-28.410108451226733,0.9559917603587872
-28.400108451226735,0.9559933699928206
-28.390108451226737,0.955994983086187
-28.38010845122674,0.9559965996452997
-28.37010845122674,0.9559982196765802
-28.360108451226743,0.9559998431864601
-28.350108451226745,0.9560014701813796
-28.340108451226747,0.9560031006677884
-28.33010845122675,0.9560047346521451
-28.32010845122675,0.9560063721409178
-28.310108451226753,0.9560080131405836
-28.300108451226755,0.9560096576576288
-28.290108451226757,0.9560113056985491
-28.28010845122676,0.9560129572698491
-28.27010845122676,0.956014612378043
-28.260108451226763,0.9560162710296538
-28.250108451226765,0.9560179332312141
-28.240108451226767,0.9560195989892655
-28.23010845122677,0.9560212683103592
-28.22010845122677,0.956022941201055
-28.210108451226773,0.9560246176679226
-28.200108451226775,0.9560262977175406
-28.190108451226777,0.9560279813564969
-28.18010845122678,0.9560296685913888
-28.17010845122678,0.9560313594288229
-28.160108451226783,0.9560330538754147
-28.150108451226785,0.9560347519377894
-28.140108451226787,0.9560364536225814
-28.13010845122679,0.9560381589364344
-28.12010845122679,0.956039867886001
-28.110108451226793,0.9560415804779437
-28.100108451226795,0.9560432967189341
-28.090108451226797,0.9560450166156529
-28.0801084512268,0.9560467401747904
-28.0701084512268,0.956048467403046
-28.060108451226803,0.9560501983071287
-28.050108451226805,0.9560519328937565
-28.040108451226807,0.9560536711696568
-28.03010845122681,0.9560554131415667
-28.02010845122681,0.9560571588162323
-28.010108451226813,0.9560589082004092
-28.000108451226815,0.956060661300862
-27.990108451226817,0.9560624181243653
-27.98010845122682,0.9560641786777028
-27.97010845122682,0.9560659429676671
-27.960108451226823,0.956067711001061
-27.950108451226825,0.956069482784696
-27.940108451226827,0.9560712583253933
-27.93010845122683,0.9560730376299834
-27.92010845122683,0.9560748207053064
-27.910108451226833,0.9560766075582114
-27.900108451226835,0.9560783981955574
-27.890108451226837,0.9560801926242122
-27.88010845122684,0.9560819908510537
-27.87010845122684,0.9560837928829686
-27.860108451226843,0.9560855987268534
-27.850108451226845,0.9560874083896139
-27.840108451226847,0.9560892218781654
-27.83010845122685,0.9560910391994325
-27.82010845122685,0.9560928603603495
-27.810108451226853,0.9560946853678596
-27.800108451226855,0.9560965142289162
-27.790108451226857,0.9560983469504816
-27.78010845122686,0.9561001835395275
-27.77010845122686,0.9561020240030357
-27.760108451226863,0.9561038683479968
-27.750108451226865,0.9561057165814111
-27.740108451226867,0.9561075687102885
-27.73010845122687,0.9561094247416481
-27.72010845122687,0.9561112846825187
-27.710108451226873,0.9561131485399386
-27.700108451226875,0.9561150163209554
-27.690108451226877,0.9561168880326264
-27.68010845122688,0.9561187636820182
-27.67010845122688,0.956120643276207
-27.660108451226883,0.9561225268222788
-27.650108451226885,0.9561244143273284
-27.640108451226887,0.9561263057984608
-27.63010845122689,0.95612820124279
-27.62010845122689,0.95613010066744
-27.610108451226893,0.9561320040795439
-27.600108451226895,0.9561339114862447
-27.590108451226897,0.9561358228946946
-27.5801084512269,0.9561377383120554
-27.5701084512269,0.9561396577454986
-27.560108451226903,0.9561415812022053
-27.550108451226905,0.9561435086893657
-27.540108451226907,0.95614544021418
-27.53010845122691,0.9561473757838579
-27.52010845122691,0.9561493154056184
-27.510108451226913,0.9561512590866903
-27.500108451226914,0.9561532068343118
-27.490108451226916,0.9561551586557308
